Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Meta: _custom_product_text_field
variation,19028-Wh-641,Heart of Radiance Engagement Ring - White Gold 14kt,1,0,visible,,Metal: White Gold 14kt | Gold Weight: 3.4022527999999994g | Diamond Weight: 0.48 carats,,,taxable,,1,10,2,0,0,3.4,,,,0,,,41540.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19028-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-W3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-W4.jpg",,,PARENT-91-19028,,,,,,0,Metal Type,White Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.4022527999999994g | Gold Purity: 18kt | Diamond Weight: 0.48 ct | Diamond Count: 14 | Diamond Shapes: nan | Diamond Quality: nan
variation,19028-Wh-642,Heart of Radiance Engagement Ring - White Gold 14kt,1,0,visible,,Metal: White Gold 14kt | Gold Weight: 3.4022527999999994g | Diamond Weight: 0.48 carats,,,taxable,,1,10,2,0,0,3.4,,,,0,,,52878.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19028-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-W3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-W4.jpg",,,PARENT-91-19028,,,,,,0,Metal Type,White Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.4022527999999994g | Gold Purity: 18kt | Diamond Weight: 0.48 ct | Diamond Count: 14 | Diamond Shapes: nan | Diamond Quality: nan
variation,19028-Wh-643,Heart of Radiance Engagement Ring - White Gold 14kt,1,0,visible,,Metal: White Gold 14kt | Gold Weight: 3.4022527999999994g | Diamond Weight: 0.48 carats,,,taxable,,1,10,2,0,0,3.4,,,,0,,,63919.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19028-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-W3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-W4.jpg",,,PARENT-91-19028,,,,,,0,Metal Type,White Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.4022527999999994g | Gold Purity: 18kt | Diamond Weight: 0.48 ct | Diamond Count: 14 | Diamond Shapes: nan | Diamond Quality: nan
variation,19028-Wh-644,Heart of Radiance Engagement Ring - White Gold 14kt,1,0,visible,,Metal: White Gold 14kt | Gold Weight: 3.4022527999999994g | Diamond Weight: 0.48 carats,,,taxable,,1,10,2,0,0,3.4,,,,0,,,71712.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19028-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-W3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-W4.jpg",,,PARENT-91-19028,,,,,,0,Metal Type,White Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.4022527999999994g | Gold Purity: 18kt | Diamond Weight: 0.48 ct | Diamond Count: 14 | Diamond Shapes: nan | Diamond Quality: nan
variation,19028-Ye-645,Heart of Radiance Engagement Ring - Yellow Gold 14kt,1,0,visible,,Metal: Yellow Gold 14kt | Gold Weight: 3.4022527999999994g | Diamond Weight: 0.48 carats,,,taxable,,1,10,2,0,0,3.4,,,,0,,,41540.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19028-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-Y2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-Y3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-Y4.jpg",,,PARENT-91-19028,,,,,,0,Metal Type,Yellow Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.4022527999999994g | Gold Purity: 18kt | Diamond Weight: 0.48 ct | Diamond Count: 14 | Diamond Shapes: nan | Diamond Quality: nan
variation,19028-Ye-646,Heart of Radiance Engagement Ring - Yellow Gold 14kt,1,0,visible,,Metal: Yellow Gold 14kt | Gold Weight: 3.4022527999999994g | Diamond Weight: 0.48 carats,,,taxable,,1,10,2,0,0,3.4,,,,0,,,52878.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19028-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-Y2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-Y3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-Y4.jpg",,,PARENT-91-19028,,,,,,0,Metal Type,Yellow Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.4022527999999994g | Gold Purity: 18kt | Diamond Weight: 0.48 ct | Diamond Count: 14 | Diamond Shapes: nan | Diamond Quality: nan
variation,19028-Ye-647,Heart of Radiance Engagement Ring - Yellow Gold 14kt,1,0,visible,,Metal: Yellow Gold 14kt | Gold Weight: 3.4022527999999994g | Diamond Weight: 0.48 carats,,,taxable,,1,10,2,0,0,3.4,,,,0,,,60148.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19028-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-Y2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-Y3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-Y4.jpg",,,PARENT-91-19028,,,,,,0,Metal Type,Yellow Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.4022527999999994g | Gold Purity: 18kt | Diamond Weight: 0.48 ct | Diamond Count: 14 | Diamond Shapes: nan | Diamond Quality: nan
variation,19028-Ye-648,Heart of Radiance Engagement Ring - Yellow Gold 14kt,1,0,visible,,Metal: Yellow Gold 14kt | Gold Weight: 3.4022527999999994g | Diamond Weight: 0.48 carats,,,taxable,,1,10,2,0,0,3.4,,,,0,,,67554.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19028-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-Y2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-Y3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19028-Y4.jpg",,,PARENT-91-19028,,,,,,0,Metal Type,Yellow Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.4022527999999994g | Gold Purity: 18kt | Diamond Weight: 0.48 ct | Diamond Count: 14 | Diamond Shapes: nan | Diamond Quality: nan
variable,PARENT-92-19030,The Nova Engagement Ring,1,0,visible,Category: Rings | 0.36 ct diamonds | 3.2893384g gold,"<br><br><strong>Diamond Details:</strong><br>• Total Weight: 0.36 carats<br>• Count: 15 diamonds<br>• Shapes: nan<br>• Quality: nan<br><br><br><strong>Gold Specifications:</strong><br>• Weight: 3.2893384 grams<br>• Purity: 18kt<br><br><br><strong>Available Options:</strong><br>• Metal Types: Rose Gold, White Gold, Yellow Gold<br>",,,taxable,,1,,,0,0,3.29,,,,1,,,38629.0 - 70230.0,Rings,"nan Quality, Rose Gold, Rings, nan Diamond",,"https://rareregalia.com/wp-content/uploads/2025/07/19030-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-R3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-R4.jpg",,,,,,,,,0,Metal Type,Rose Gold | White Gold | Yellow Gold,1,1,Rose Gold,Metal Karat,14kt,1,1,14kt,,,0,1,,Style Number: nan | Gold Weight: 3.2893384g | Gold Purity: 18kt | Diamond Weight: 0.36 ct | Diamond Count: 15 | Diamond Shapes: nan | Diamond Quality: nan
variation,19030-Ro-649,The Nova Engagement Ring - Rose Gold 14kt,1,0,visible,,Metal: Rose Gold 14kt | Gold Weight: 3.2893384g | Diamond Weight: 0.36 carats,,,taxable,,1,10,2,0,0,3.29,,,,0,,,38629.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19030-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-R3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-R4.jpg",,,PARENT-92-19030,,,,,,0,Metal Type,Rose Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2893384g | Gold Purity: 18kt | Diamond Weight: 0.36 ct | Diamond Count: 15 | Diamond Shapes: nan | Diamond Quality: nan
variation,19030-Ro-650,The Nova Engagement Ring - Rose Gold 14kt,1,0,visible,,Metal: Rose Gold 14kt | Gold Weight: 3.2893384g | Diamond Weight: 0.36 carats,,,taxable,,1,10,2,0,0,3.29,,,,0,,,51938.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19030-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-R3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-R4.jpg",,,PARENT-92-19030,,,,,,0,Metal Type,Rose Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2893384g | Gold Purity: 18kt | Diamond Weight: 0.36 ct | Diamond Count: 15 | Diamond Shapes: nan | Diamond Quality: nan
variation,19030-Ro-651,The Nova Engagement Ring - Rose Gold 14kt,1,0,visible,,Metal: Rose Gold 14kt | Gold Weight: 3.2893384g | Diamond Weight: 0.36 carats,,,taxable,,1,10,2,0,0,3.29,,,,0,,,61188.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19030-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-R3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-R4.jpg",,,PARENT-92-19030,,,,,,0,Metal Type,Rose Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2893384g | Gold Purity: 18kt | Diamond Weight: 0.36 ct | Diamond Count: 15 | Diamond Shapes: nan | Diamond Quality: nan
variation,19030-Ro-652,The Nova Engagement Ring - Rose Gold 14kt,1,0,visible,,Metal: Rose Gold 14kt | Gold Weight: 3.2893384g | Diamond Weight: 0.36 carats,,,taxable,,1,10,2,0,0,3.29,,,,0,,,70230.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19030-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-R3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-R4.jpg",,,PARENT-92-19030,,,,,,0,Metal Type,Rose Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2893384g | Gold Purity: 18kt | Diamond Weight: 0.36 ct | Diamond Count: 15 | Diamond Shapes: nan | Diamond Quality: nan
variation,19030-Wh-653,The Nova Engagement Ring - White Gold 14kt,1,0,visible,,Metal: White Gold 14kt | Gold Weight: 3.2893384g | Diamond Weight: 0.36 carats,,,taxable,,1,10,2,0,0,3.29,,,,0,,,38629.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19030-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-W3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-W4.jpg",,,PARENT-92-19030,,,,,,0,Metal Type,White Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2893384g | Gold Purity: 18kt | Diamond Weight: 0.36 ct | Diamond Count: 15 | Diamond Shapes: nan | Diamond Quality: nan
variation,19030-Wh-654,The Nova Engagement Ring - White Gold 14kt,1,0,visible,,Metal: White Gold 14kt | Gold Weight: 3.2893384g | Diamond Weight: 0.36 carats,,,taxable,,1,10,2,0,0,3.29,,,,0,,,51938.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19030-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-W3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-W4.jpg",,,PARENT-92-19030,,,,,,0,Metal Type,White Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2893384g | Gold Purity: 18kt | Diamond Weight: 0.36 ct | Diamond Count: 15 | Diamond Shapes: nan | Diamond Quality: nan
variation,19030-Wh-655,The Nova Engagement Ring - White Gold 14kt,1,0,visible,,Metal: White Gold 14kt | Gold Weight: 3.2893384g | Diamond Weight: 0.36 carats,,,taxable,,1,10,2,0,0,3.29,,,,0,,,61188.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19030-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-W3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-W4.jpg",,,PARENT-92-19030,,,,,,0,Metal Type,White Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2893384g | Gold Purity: 18kt | Diamond Weight: 0.36 ct | Diamond Count: 15 | Diamond Shapes: nan | Diamond Quality: nan
variation,19030-Wh-656,The Nova Engagement Ring - White Gold 14kt,1,0,visible,,Metal: White Gold 14kt | Gold Weight: 3.2893384g | Diamond Weight: 0.36 carats,,,taxable,,1,10,2,0,0,3.29,,,,0,,,70230.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19030-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-W3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-W4.jpg",,,PARENT-92-19030,,,,,,0,Metal Type,White Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2893384g | Gold Purity: 18kt | Diamond Weight: 0.36 ct | Diamond Count: 15 | Diamond Shapes: nan | Diamond Quality: nan
variation,19030-Ye-657,The Nova Engagement Ring - Yellow Gold 14kt,1,0,visible,,Metal: Yellow Gold 14kt | Gold Weight: 3.2893384g | Diamond Weight: 0.36 carats,,,taxable,,1,10,2,0,0,3.29,,,,0,,,38629.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19030-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-Y2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-Y3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-Y4.jpg",,,PARENT-92-19030,,,,,,0,Metal Type,Yellow Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2893384g | Gold Purity: 18kt | Diamond Weight: 0.36 ct | Diamond Count: 15 | Diamond Shapes: nan | Diamond Quality: nan
variation,19030-Ye-658,The Nova Engagement Ring - Yellow Gold 14kt,1,0,visible,,Metal: Yellow Gold 14kt | Gold Weight: 3.2893384g | Diamond Weight: 0.36 carats,,,taxable,,1,10,2,0,0,3.29,,,,0,,,51938.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19030-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-Y2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-Y3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-Y4.jpg",,,PARENT-92-19030,,,,,,0,Metal Type,Yellow Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2893384g | Gold Purity: 18kt | Diamond Weight: 0.36 ct | Diamond Count: 15 | Diamond Shapes: nan | Diamond Quality: nan
variation,19030-Ye-659,The Nova Engagement Ring - Yellow Gold 14kt,1,0,visible,,Metal: Yellow Gold 14kt | Gold Weight: 3.2893384g | Diamond Weight: 0.36 carats,,,taxable,,1,10,2,0,0,3.29,,,,0,,,61188.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19030-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-Y2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-Y3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-Y4.jpg",,,PARENT-92-19030,,,,,,0,Metal Type,Yellow Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2893384g | Gold Purity: 18kt | Diamond Weight: 0.36 ct | Diamond Count: 15 | Diamond Shapes: nan | Diamond Quality: nan
variation,19030-Ye-660,The Nova Engagement Ring - Yellow Gold 14kt,1,0,visible,,Metal: Yellow Gold 14kt | Gold Weight: 3.2893384g | Diamond Weight: 0.36 carats,,,taxable,,1,10,2,0,0,3.29,,,,0,,,70230.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19030-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-Y2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-Y3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19030-Y4.jpg",,,PARENT-92-19030,,,,,,0,Metal Type,Yellow Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2893384g | Gold Purity: 18kt | Diamond Weight: 0.36 ct | Diamond Count: 15 | Diamond Shapes: nan | Diamond Quality: nan
variable,PARENT-93-19033,The Adeline Engagement Ring,1,0,visible,Category: Rings | 0.46 ct diamonds | 3.2093312g gold,"<br><br><strong>Diamond Details:</strong><br>• Total Weight: 0.46 carats<br>• Count: 13 diamonds<br>• Shapes: nan<br>• Quality: nan<br><br><br><strong>Gold Specifications:</strong><br>• Weight: 3.2093312 grams<br>• Purity: 18kt<br><br><br><strong>Available Options:</strong><br>• Metal Types: Rose Gold, White Gold, Yellow Gold<br>",,,taxable,,1,,,0,0,3.21,,,,1,,,35451.0 - 70335.0,Rings,"nan Quality, Rose Gold, Rings, nan Diamond",,"https://rareregalia.com/wp-content/uploads/2025/07/19033-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-R3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-R4.jpg",,,,,,,,,0,Metal Type,Rose Gold | White Gold | Yellow Gold,1,1,Rose Gold,Metal Karat,14kt,1,1,14kt,,,0,1,,Style Number: nan | Gold Weight: 3.2093312g | Gold Purity: 18kt | Diamond Weight: 0.46 ct | Diamond Count: 13 | Diamond Shapes: nan | Diamond Quality: nan
variation,19033-Ro-661,The Adeline Engagement Ring - Rose Gold 14kt,1,0,visible,,Metal: Rose Gold 14kt | Gold Weight: 3.2093312g | Diamond Weight: 0.46 carats,,,taxable,,1,10,2,0,0,3.21,,,,0,,,39321.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19033-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-R3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-R4.jpg",,,PARENT-93-19033,,,,,,0,Metal Type,Rose Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2093312g | Gold Purity: 18kt | Diamond Weight: 0.46 ct | Diamond Count: 13 | Diamond Shapes: nan | Diamond Quality: nan
variation,19033-Ro-662,The Adeline Engagement Ring - Rose Gold 14kt,1,0,visible,,Metal: Rose Gold 14kt | Gold Weight: 3.2093312g | Diamond Weight: 0.46 carats,,,taxable,,1,10,2,0,0,3.21,,,,0,,,49101.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19033-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-R3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-R4.jpg",,,PARENT-93-19033,,,,,,0,Metal Type,Rose Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2093312g | Gold Purity: 18kt | Diamond Weight: 0.46 ct | Diamond Count: 13 | Diamond Shapes: nan | Diamond Quality: nan
variation,19033-Ro-663,The Adeline Engagement Ring - Rose Gold 14kt,1,0,visible,,Metal: Rose Gold 14kt | Gold Weight: 3.2093312g | Diamond Weight: 0.46 carats,,,taxable,,1,10,2,0,0,3.21,,,,0,,,60690.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19033-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-R3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-R4.jpg",,,PARENT-93-19033,,,,,,0,Metal Type,Rose Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2093312g | Gold Purity: 18kt | Diamond Weight: 0.46 ct | Diamond Count: 13 | Diamond Shapes: nan | Diamond Quality: nan
variation,19033-Ro-664,The Adeline Engagement Ring - Rose Gold 14kt,1,0,visible,,Metal: Rose Gold 14kt | Gold Weight: 3.2093312g | Diamond Weight: 0.46 carats,,,taxable,,1,10,2,0,0,3.21,,,,0,,,70335.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19033-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-R3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-R4.jpg",,,PARENT-93-19033,,,,,,0,Metal Type,Rose Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2093312g | Gold Purity: 18kt | Diamond Weight: 0.46 ct | Diamond Count: 13 | Diamond Shapes: nan | Diamond Quality: nan
variation,19033-Wh-665,The Adeline Engagement Ring - White Gold 14kt,1,0,visible,,Metal: White Gold 14kt | Gold Weight: 3.2093312g | Diamond Weight: 0.46 carats,,,taxable,,1,10,2,0,0,3.21,,,,0,,,39321.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19033-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-W3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-W4.jpg",,,PARENT-93-19033,,,,,,0,Metal Type,White Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2093312g | Gold Purity: 18kt | Diamond Weight: 0.46 ct | Diamond Count: 13 | Diamond Shapes: nan | Diamond Quality: nan
variation,19033-Wh-666,The Adeline Engagement Ring - White Gold 14kt,1,0,visible,,Metal: White Gold 14kt | Gold Weight: 3.2093312g | Diamond Weight: 0.46 carats,,,taxable,,1,10,2,0,0,3.21,,,,0,,,49101.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19033-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-W3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-W4.jpg",,,PARENT-93-19033,,,,,,0,Metal Type,White Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2093312g | Gold Purity: 18kt | Diamond Weight: 0.46 ct | Diamond Count: 13 | Diamond Shapes: nan | Diamond Quality: nan
variation,19033-Wh-667,The Adeline Engagement Ring - White Gold 14kt,1,0,visible,,Metal: White Gold 14kt | Gold Weight: 3.2093312g | Diamond Weight: 0.46 carats,,,taxable,,1,10,2,0,0,3.21,,,,0,,,60690.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19033-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-W3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-W4.jpg",,,PARENT-93-19033,,,,,,0,Metal Type,White Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2093312g | Gold Purity: 18kt | Diamond Weight: 0.46 ct | Diamond Count: 13 | Diamond Shapes: nan | Diamond Quality: nan
variation,19033-Wh-668,The Adeline Engagement Ring - White Gold 14kt,1,0,visible,,Metal: White Gold 14kt | Gold Weight: 3.2093312g | Diamond Weight: 0.46 carats,,,taxable,,1,10,2,0,0,3.21,,,,0,,,70335.0,,,,"https://rareregalia.com/wp-content/uploads/2025/07/19033-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-W3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/19033-W4.jpg",,,PARENT-93-19033,,,,,,0,Metal Type,White Gold,0,1,,Metal Karat,14kt,0,1,,,,0,1,,Style Number: nan | Gold Weight: 3.2093312g | Gold Purity: 18kt | Diamond Weight: 0.46 ct | Diamond Count: 13 | Diamond Shapes: nan | Diamond Quality: nan
