batch,style_no,sku_numeric,product_id,gold_weight_gms,diamond_weight_ct,diamond_type_total,variant_color,variant_size,variant_images,variant_image_count,variant_videos,variant_video_count,variant_total,image_file_count,video_file_count,diamond_type1,diamond_type1_count,diamond_type1_dimensions,diamond_type2,diamond_type2_count,diamond_type2_dimensions,diamond_type3,diamond_type3_count,diamond_type3_dimensions,diamond_type4,diamond_type4_count,diamond_type4_dimensions,diamond_type5,diamond_type5_count,diamond_type5_dimensions,diamond_type6,diamond_type6_count,diamond_type6_dimensions,diamond_type7,diamond_type7_count,diamond_type7_dimensions,diamond_type8,diamond_type8_count,diamond_type8_dimensions,diamond_type9,diamond_type9_count,diamond_type9_dimensions,diamond_type10,diamond_type10_count,diamond_type10_dimensions,diamond_type11,diamond_type11_count,diamond_type11_dimensions,diamond_type12,diamond_type12_count,diamond_type12_dimensions,diamond_type13,diamond_type13_count,diamond_type13_dimensions
Batch-15,DOC-PD-15003,15003,15003-RG,2.240076,0.0,0,Rose,,vendor-data\Batch-15\15003\DOC-PD-15003-R1.jpg | vendor-data\Batch-15\15003\DOC-PD-15003-R2.jpg | vendor-data\Batch-15\15003\DOC-PD-15003-R3.jpg | vendor-data\Batch-15\15003\DOC-PD-15003-R4.jpg,4,vendor-data\Batch-15\15003\15003-Rose.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15003,15003,15003-Y,2.240076,0.0,0,Yellow,,vendor-data\Batch-15\15003\DOC-PD-15003-Model-Yellow.jpg | vendor-data\Batch-15\15003\DOC-PD-15003-Y1.jpg | vendor-data\Batch-15\15003\DOC-PD-15003-Y2.jpg | vendor-data\Batch-15\15003\DOC-PD-15003-Y3.jpg | vendor-data\Batch-15\15003\DOC-PD-15003-Y4.jpg,5,vendor-data\Batch-15\15003\15003-Yellow.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15005,15005,15005-W,2.1639624,0.0,0,White,,vendor-data\Batch-15\15005\DOC-PD-15005-W1.jpg | vendor-data\Batch-15\15005\DOC-PD-15005-W2.jpg | vendor-data\Batch-15\15005\DOC-PD-15005-W3.jpg | vendor-data\Batch-15\15005\DOC-PD-15005-W4.jpg,4,vendor-data\Batch-15\15005\15005-White.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15005,15005,15005-RG,2.1639624,0.0,0,Rose,,vendor-data\Batch-15\15005\DOC-PD-15005-R1.jpg | vendor-data\Batch-15\15005\DOC-PD-15005-R2.jpg | vendor-data\Batch-15\15005\DOC-PD-15005-R3.jpg | vendor-data\Batch-15\15005\DOC-PD-15005-R4.jpg,4,vendor-data\Batch-15\15005\15005-Rose.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15005,15005,15005-Y,2.1639624,0.0,0,Yellow,,vendor-data\Batch-15\15005\DOC-PD-15005-Model-Yellow.jpg | vendor-data\Batch-15\15005\DOC-PD-15005-Y1.jpg | vendor-data\Batch-15\15005\DOC-PD-15005-Y2.jpg | vendor-data\Batch-15\15005\DOC-PD-15005-Y3.jpg | vendor-data\Batch-15\15005\DOC-PD-15005-Y4.jpg,5,vendor-data\Batch-15\15005\15005-Yellow.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15019,15019,15019-W,2.38012,0.0,0,White,,vendor-data\Batch-15\15019\DOC-PD-15019-W1.jpg | vendor-data\Batch-15\15019\DOC-PD-15019-W2.jpg | vendor-data\Batch-15\15019\DOC-PD-15019-W3.jpg | vendor-data\Batch-15\15019\DOC-PD-15019-W4.jpg,4,vendor-data\Batch-15\15019\15019-White.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15019,15019,15019-RG,2.38012,0.0,0,Rose,,vendor-data\Batch-15\15019\DOC-PD-15019-R1.jpg | vendor-data\Batch-15\15019\DOC-PD-15019-R2.jpg | vendor-data\Batch-15\15019\DOC-PD-15019-R3.jpg | vendor-data\Batch-15\15019\DOC-PD-15019-R4.jpg,4,vendor-data\Batch-15\15019\15019-Rose.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15019,15019,15019-Y,2.38012,0.0,0,Yellow,,vendor-data\Batch-15\15019\DOC-PD-15019-Model-Yellow.jpg | vendor-data\Batch-15\15019\DOC-PD-15019-Y1.jpg | vendor-data\Batch-15\15019\DOC-PD-15019-Y2.jpg | vendor-data\Batch-15\15019\DOC-PD-15019-Y3.jpg | vendor-data\Batch-15\15019\DOC-PD-15019-Y4.jpg,5,vendor-data\Batch-15\15019\15019-Yellow.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15020,15020,15020-W,2.8631776,0.0,0,White,,vendor-data\Batch-15\15020\DOC-PD-15020-W1.jpg | vendor-data\Batch-15\15020\DOC-PD-15020-W2.jpg | vendor-data\Batch-15\15020\DOC-PD-15020-W3.jpg | vendor-data\Batch-15\15020\DOC-PD-15020-W4.jpg,4,vendor-data\Batch-15\15020\15020-White.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15020,15020,15020-RG,2.8631776,0.0,0,Rose,,vendor-data\Batch-15\15020\DOC-PD-15020-R1.jpg | vendor-data\Batch-15\15020\DOC-PD-15020-R2.jpg | vendor-data\Batch-15\15020\DOC-PD-15020-R3.jpg | vendor-data\Batch-15\15020\DOC-PD-15020-R4.jpg,4,vendor-data\Batch-15\15020\15020-Rose.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15020,15020,15020-Y,2.8631776,0.0,0,Yellow,,vendor-data\Batch-15\15020\DOC-PD-15020-Model-Yellow.jpg | vendor-data\Batch-15\15020\DOC-PD-15020-Y1.jpg | vendor-data\Batch-15\15020\DOC-PD-15020-Y2.jpg | vendor-data\Batch-15\15020\DOC-PD-15020-Y3.jpg | vendor-data\Batch-15\15020\DOC-PD-15020-Y4.jpg,5,vendor-data\Batch-15\15020\15020-Yellow.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15035 Size 1,15035,15035-W,0.4522856,0.0,0,White,,vendor-data\Batch-15\15035\DOC-PD-15035-W1.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-W2.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-W3.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-W4.jpg,4,vendor-data\Batch-15\15035\15035-White.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15035 Size 1,15035,15035-RG,0.4522856,0.0,0,Rose,,vendor-data\Batch-15\15035\DOC-PD-15035-R1.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-R2.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-R3.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-R4.jpg,4,vendor-data\Batch-15\15035\15035-Rose.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15035 Size 1,15035,15035-Y,0.4522856,0.0,0,Yellow,,vendor-data\Batch-15\15035\DOC-PD-15035 Size 1-Model-Yellow.jpg | vendor-data\Batch-15\15035\DOC-PD-15035 Size 2-Model-Yellow.jpg | vendor-data\Batch-15\15035\DOC-PD-15035 Size 3-Model-Yellow.jpg | vendor-data\Batch-15\15035\DOC-PD-15035 Size 4-Model-Yellow.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-Y1.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-Y2.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-Y3.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-Y4.jpg,8,vendor-data\Batch-15\15035\15035-Yellow.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15035 Size 2,15035,15035-W,0.645584,0.0,0,White,,vendor-data\Batch-15\15035\DOC-PD-15035-W1.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-W2.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-W3.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-W4.jpg,4,vendor-data\Batch-15\15035\15035-White.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15035 Size 2,15035,15035-RG,0.645584,0.0,0,Rose,,vendor-data\Batch-15\15035\DOC-PD-15035-R1.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-R2.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-R3.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-R4.jpg,4,vendor-data\Batch-15\15035\15035-Rose.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15035 Size 2,15035,15035-Y,0.645584,0.0,0,Yellow,,vendor-data\Batch-15\15035\DOC-PD-15035 Size 1-Model-Yellow.jpg | vendor-data\Batch-15\15035\DOC-PD-15035 Size 2-Model-Yellow.jpg | vendor-data\Batch-15\15035\DOC-PD-15035 Size 3-Model-Yellow.jpg | vendor-data\Batch-15\15035\DOC-PD-15035 Size 4-Model-Yellow.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-Y1.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-Y2.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-Y3.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-Y4.jpg,8,vendor-data\Batch-15\15035\15035-Yellow.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15035 Size 3,15035,15035-W,0.8489304,0.0,0,White,,vendor-data\Batch-15\15035\DOC-PD-15035-W1.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-W2.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-W3.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-W4.jpg,4,vendor-data\Batch-15\15035\15035-White.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15035 Size 3,15035,15035-RG,0.8489304,0.0,0,Rose,,vendor-data\Batch-15\15035\DOC-PD-15035-R1.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-R2.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-R3.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-R4.jpg,4,vendor-data\Batch-15\15035\15035-Rose.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15035 Size 3,15035,15035-Y,0.8489304,0.0,0,Yellow,,vendor-data\Batch-15\15035\DOC-PD-15035 Size 1-Model-Yellow.jpg | vendor-data\Batch-15\15035\DOC-PD-15035 Size 2-Model-Yellow.jpg | vendor-data\Batch-15\15035\DOC-PD-15035 Size 3-Model-Yellow.jpg | vendor-data\Batch-15\15035\DOC-PD-15035 Size 4-Model-Yellow.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-Y1.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-Y2.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-Y3.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-Y4.jpg,8,vendor-data\Batch-15\15035\15035-Yellow.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15035 Size 4,15035,15035-W,1.2106584,0.0,0,White,,vendor-data\Batch-15\15035\DOC-PD-15035-W1.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-W2.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-W3.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-W4.jpg,4,vendor-data\Batch-15\15035\15035-White.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15035 Size 4,15035,15035-RG,1.2106584,0.0,0,Rose,,vendor-data\Batch-15\15035\DOC-PD-15035-R1.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-R2.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-R3.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-R4.jpg,4,vendor-data\Batch-15\15035\15035-Rose.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15035 Size 4,15035,15035-Y,1.2106584,0.0,0,Yellow,,vendor-data\Batch-15\15035\DOC-PD-15035 Size 1-Model-Yellow.jpg | vendor-data\Batch-15\15035\DOC-PD-15035 Size 2-Model-Yellow.jpg | vendor-data\Batch-15\15035\DOC-PD-15035 Size 3-Model-Yellow.jpg | vendor-data\Batch-15\15035\DOC-PD-15035 Size 4-Model-Yellow.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-Y1.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-Y2.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-Y3.jpg | vendor-data\Batch-15\15035\DOC-PD-15035-Y4.jpg,8,vendor-data\Batch-15\15035\15035-Yellow.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15036 Size 1,15036,15036-W,0.4375904,0.0,0,White,,vendor-data\Batch-15\15036\DOC-PD-15036-W1.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-W2.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-W3.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-W4.jpg,4,vendor-data\Batch-15\15036\15036-White.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15036 Size 1,15036,15036-RG,0.4375904,0.0,0,Rose,,vendor-data\Batch-15\15036\DOC-PD-15036-R1.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-R2.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-R3.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-R4.jpg,4,vendor-data\Batch-15\15036\15036-Rose.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15036 Size 1,15036,15036-Y,0.4375904,0.0,0,Yellow,,vendor-data\Batch-15\15036\DOC-PD-15036 Size 1-Model-Yellow.jpg | vendor-data\Batch-15\15036\DOC-PD-15036 Size 2-Model-Yellow.jpg | vendor-data\Batch-15\15036\DOC-PD-15036 Size 3-Model-Yellow.jpg | vendor-data\Batch-15\15036\DOC-PD-15036 Size 4-Model-Yellow.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-Y1.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-Y2.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-Y3.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-Y4.jpg,8,vendor-data\Batch-15\15036\15036-Yellow.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15036 Size 2,15036,15036-W,0.6351592,0.0,0,White,,vendor-data\Batch-15\15036\DOC-PD-15036-W1.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-W2.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-W3.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-W4.jpg,4,vendor-data\Batch-15\15036\15036-White.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15036 Size 2,15036,15036-RG,0.6351592,0.0,0,Rose,,vendor-data\Batch-15\15036\DOC-PD-15036-R1.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-R2.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-R3.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-R4.jpg,4,vendor-data\Batch-15\15036\15036-Rose.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15036 Size 2,15036,15036-Y,0.6351592,0.0,0,Yellow,,vendor-data\Batch-15\15036\DOC-PD-15036 Size 1-Model-Yellow.jpg | vendor-data\Batch-15\15036\DOC-PD-15036 Size 2-Model-Yellow.jpg | vendor-data\Batch-15\15036\DOC-PD-15036 Size 3-Model-Yellow.jpg | vendor-data\Batch-15\15036\DOC-PD-15036 Size 4-Model-Yellow.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-Y1.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-Y2.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-Y3.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-Y4.jpg,8,vendor-data\Batch-15\15036\15036-Yellow.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15036 Size 3,15036,15036-W,0.9540576,0.0,0,White,,vendor-data\Batch-15\15036\DOC-PD-15036-W1.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-W2.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-W3.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-W4.jpg,4,vendor-data\Batch-15\15036\15036-White.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15036 Size 3,15036,15036-RG,0.9540576,0.0,0,Rose,,vendor-data\Batch-15\15036\DOC-PD-15036-R1.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-R2.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-R3.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-R4.jpg,4,vendor-data\Batch-15\15036\15036-Rose.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15036 Size 3,15036,15036-Y,0.9540576,0.0,0,Yellow,,vendor-data\Batch-15\15036\DOC-PD-15036 Size 1-Model-Yellow.jpg | vendor-data\Batch-15\15036\DOC-PD-15036 Size 2-Model-Yellow.jpg | vendor-data\Batch-15\15036\DOC-PD-15036 Size 3-Model-Yellow.jpg | vendor-data\Batch-15\15036\DOC-PD-15036 Size 4-Model-Yellow.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-Y1.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-Y2.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-Y3.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-Y4.jpg,8,vendor-data\Batch-15\15036\15036-Yellow.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15036 Size 4,15036,15036-W,1.3983048,0.0,0,White,,vendor-data\Batch-15\15036\DOC-PD-15036-W1.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-W2.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-W3.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-W4.jpg,4,vendor-data\Batch-15\15036\15036-White.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15036 Size 4,15036,15036-RG,1.3983048,0.0,0,Rose,,vendor-data\Batch-15\15036\DOC-PD-15036-R1.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-R2.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-R3.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-R4.jpg,4,vendor-data\Batch-15\15036\15036-Rose.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15036 Size 4,15036,15036-Y,1.3983048,0.0,0,Yellow,,vendor-data\Batch-15\15036\DOC-PD-15036 Size 1-Model-Yellow.jpg | vendor-data\Batch-15\15036\DOC-PD-15036 Size 2-Model-Yellow.jpg | vendor-data\Batch-15\15036\DOC-PD-15036 Size 3-Model-Yellow.jpg | vendor-data\Batch-15\15036\DOC-PD-15036 Size 4-Model-Yellow.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-Y1.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-Y2.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-Y3.jpg | vendor-data\Batch-15\15036\DOC-PD-15036-Y4.jpg,8,vendor-data\Batch-15\15036\15036-Yellow.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15037 Size 1,15037,15037-W,0.4261608,0.0,0,White,,vendor-data\Batch-15\15037\DOC-PD-15037-W1.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-W2.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-W3.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-W4.jpg,4,vendor-data\Batch-15\15037\15037-White.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15037 Size 1,15037,15037-RG,0.4261608,0.0,0,Rose,,vendor-data\Batch-15\15037\DOC-PD-15037-R1.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-R2.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-R3.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-R4.jpg,4,vendor-data\Batch-15\15037\15037-Rose.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15037 Size 1,15037,15037-Y,0.4261608,0.0,0,Yellow,,vendor-data\Batch-15\15037\DOC-PD-15037 Size 1-Model-Yellow.jpg | vendor-data\Batch-15\15037\DOC-PD-15037 Size 2-Model-Yellow.jpg | vendor-data\Batch-15\15037\DOC-PD-15037 Size 3-Model-Yellow.jpg | vendor-data\Batch-15\15037\DOC-PD-15037 Size 4-Model-Yellow.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-Y1.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-Y2.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-Y3.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-Y4.jpg,8,vendor-data\Batch-15\15037\15037-Yellow.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15037 Size 2,15037,15037-W,0.6572648,0.0,0,White,,vendor-data\Batch-15\15037\DOC-PD-15037-W1.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-W2.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-W3.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-W4.jpg,4,vendor-data\Batch-15\15037\15037-White.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15037 Size 2,15037,15037-RG,0.6572648,0.0,0,Rose,,vendor-data\Batch-15\15037\DOC-PD-15037-R1.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-R2.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-R3.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-R4.jpg,4,vendor-data\Batch-15\15037\15037-Rose.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15037 Size 2,15037,15037-Y,0.6572648,0.0,0,Yellow,,vendor-data\Batch-15\15037\DOC-PD-15037 Size 1-Model-Yellow.jpg | vendor-data\Batch-15\15037\DOC-PD-15037 Size 2-Model-Yellow.jpg | vendor-data\Batch-15\15037\DOC-PD-15037 Size 3-Model-Yellow.jpg | vendor-data\Batch-15\15037\DOC-PD-15037 Size 4-Model-Yellow.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-Y1.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-Y2.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-Y3.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-Y4.jpg,8,vendor-data\Batch-15\15037\15037-Yellow.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15037 Size 3,15037,15037-W,0.8901272,0.0,0,White,,vendor-data\Batch-15\15037\DOC-PD-15037-W1.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-W2.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-W3.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-W4.jpg,4,vendor-data\Batch-15\15037\15037-White.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15037 Size 3,15037,15037-RG,0.8901272,0.0,0,Rose,,vendor-data\Batch-15\15037\DOC-PD-15037-R1.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-R2.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-R3.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-R4.jpg,4,vendor-data\Batch-15\15037\15037-Rose.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15037 Size 3,15037,15037-Y,0.8901272,0.0,0,Yellow,,vendor-data\Batch-15\15037\DOC-PD-15037 Size 1-Model-Yellow.jpg | vendor-data\Batch-15\15037\DOC-PD-15037 Size 2-Model-Yellow.jpg | vendor-data\Batch-15\15037\DOC-PD-15037 Size 3-Model-Yellow.jpg | vendor-data\Batch-15\15037\DOC-PD-15037 Size 4-Model-Yellow.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-Y1.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-Y2.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-Y3.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-Y4.jpg,8,vendor-data\Batch-15\15037\15037-Yellow.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15037 Size 4,15037,15037-W,1.2328896,0.0,0,White,,vendor-data\Batch-15\15037\DOC-PD-15037-W1.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-W2.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-W3.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-W4.jpg,4,vendor-data\Batch-15\15037\15037-White.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-15,DOC-PD-15037 Size 4,15037,15037-RG,1.2328896,0.0,0,Rose,,vendor-data\Batch-15\15037\DOC-PD-15037-R1.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-R2.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-R3.jpg | vendor-data\Batch-15\15037\DOC-PD-15037-R4.jpg,4,vendor-data\Batch-15\15037\15037-Rose.mp4,1,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
